"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:3657","Poletowin Pitcrew Holdings, Inc","3657","10/26/2011","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3855950006","B7434Z6","39,666,954,240","JPY","Analyze"
"JT:7637","Hakudo Co Ltd","7637","03/09/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3766500007","","39,641,337,856","JPY","Analyze"
"JT:6191","Evolable Asia Corp","6191","03/31/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3167240005","BYQ3G35","39,533,699,072","JPY","Analyze"
"JT:5707","Toho Zinc Co., Ltd","5707","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3599000001","6895567","39,486,279,680","JPY","Analyze"
"JT:7322","San Ju San Financial Group Inc","7322","04/02/2018","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3333500001","BFX06B4","39,485,386,752","JPY","Analyze"
"JT:5218","Ohara Inc","5218","10/21/2005","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3197630001","B0L57X5","39,453,519,872","JPY","Analyze"
"JT:6718","Aiphone Co.,Ltd","6718","01/11/1999","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3105050003","6021492","39,416,905,728","JPY","Analyze"
"JT:3835","Ebase Ltd","3835","12/29/2006","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3130790003","B1HTYM6","39,372,238,848","JPY","Analyze"
"JT:6409","KITO Corporation","6409","08/09/2007","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3240800007","B2354J2","39,336,456,192","JPY","Analyze"
"JT:4218","Nichiban Co., Ltd","4218","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3662400005","6638427","39,266,672,640","JPY","Analyze"
"JT:9424","Japan Communications Inc","9424","04/22/2005","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3729600001","B06NPS5","39,254,077,440","JPY","Analyze"
"JT:7246","Press Kogyo Co., Ltd","7246","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3833600004","6701006","38,915,600,384","JPY","Analyze"
"JT:1945","Tokyo Energy & Systems Inc","1945","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3585400009","6896043","38,890,856,448","JPY","Analyze"
"JT:3091","BRONCO BILLY Co., LTD","3091","08/26/2011","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3831550003","B285LQ3","38,886,162,432","JPY","Analyze"
"JT:2395","Shin Nippon Biomedical Laboratories, Ltd","2395","03/08/2004","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3379950003","6738907","38,884,286,464","JPY","Analyze"
"JT:7874","LEC, Inc","7874","06/07/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3410800001","6865270","38,873,124,864","JPY","Analyze"
"JT:2899","Nagatanien Holdings Co.,Ltd","2899","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3648200008","6619842","38,793,981,952","JPY","Analyze"
"JT:5541","Pacific Metals Co., Ltd","5541","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3448000004","6666343","38,284,976,128","JPY","Analyze"
"JT:4220","Riken Technos Corporation","4220","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3973000007","6739900","38,201,634,816","JPY","Analyze"
"JT:1852","Asanuma Corp","1852","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3110000001","","38,188,949,504","JPY","Analyze"
"JT:5351","Shinagawa Refractories Co., Ltd","5351","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3353200003","6804466","38,184,005,632","JPY","Analyze"
"JT:2389","OPT Holding, Inc","2389","02/16/2004","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3197730009","6731393","38,056,603,648","JPY","Analyze"
"JT:6814","Furuno Electric Co., Ltd","6814","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3828400006","6357614","38,017,822,720","JPY","Analyze"
"JT:9304","The Shibusawa Warehouse Co., Ltd","9304","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3355600002","6804284","37,981,089,792","JPY","Analyze"
"JT:9742","INES Corporation","9742","02/26/1987","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3105000008","6463016","37,797,376,000","JPY","Analyze"
"JT:6157","NS Tool Co Ltd","6157","11/22/2004","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3675320000","","37,751,271,424","JPY","Analyze"
"JT:6572","Rpa Holdings Inc","6572","03/28/2018","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3100550007","BDCX8Y7","37,686,104,064","JPY","Analyze"
"JT:8393","The Miyazaki Bank, Ltd","8393","10/01/1986","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3908000007","6429687","37,672,689,664","JPY","Analyze"
"JT:7414","Onoken Co., Ltd","7414","12/18/2003","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3196700003","6659194","37,613,412,352","JPY","Analyze"
"JT:7937","Tsutsumi Jewelry Co., Ltd","7937","09/21/1994","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3533500009","6907150","37,529,546,752","JPY","Analyze"
"JT:2497","UNITED, Inc","2497","08/30/2006","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3758130003","B19RSQ0","37,447,483,392","JPY","Analyze"
"JT:9755","OYO Corporation","9755","08/16/1988","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3174600001","6665061","37,421,850,624","JPY","Analyze"
"JT:3333","Asahi Co., Ltd","3333","12/14/2005","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3110500000","B01WP21","37,292,683,264","JPY","Analyze"
"JT:6941","Yamaichi Electronics Co., Ltd","6941","12/12/1988","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3934200001","","37,283,549,184","JPY","Analyze"
"JT:3198","SFP Holdings Co., Ltd","3198","12/16/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3162250009","BSN9YH4","37,149,700,096","JPY","Analyze"
"JT:9726","KNT-CT Holdings Co., Ltd","9726","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3260400001","6492980","37,104,091,136","JPY","Analyze"
"JT:4249","MORIROKU HLDGS Rg","4249","12/20/2017","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3927450001","BFNG7Z3","37,103,366,144","JPY","Analyze"
"JT:1663","K&O Energy Group Inc","1663","01/06/2014","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3277020008","BH4TD79","36,982,059,008","JPY","Analyze"
"JT:3817","SRA Holdings, Inc","3817","10/02/2006","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3161450006","B1D3PK7","36,961,652,736","JPY","Analyze"
"JT:6945","Fujitsu Frontech Limited","6945","03/01/1988","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3818200002","6357261","36,829,900,800","JPY","Analyze"
"JT:1870","Yahagi Construction Co.,Ltd","1870","12/25/1995","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3933200002","6985037","36,545,748,992","JPY","Analyze"
"JT:4745","Tokyo Individualized Educational Institute, Inc","4745","03/07/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3576500007","","36,212,297,728","JPY","Analyze"
"JT:6507","Sinfonia Technology Co.,Ltd","6507","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3375400003","6804604","35,881,160,704","JPY","Analyze"
"JT:8897","Takara Leben Co., Ltd","8897","11/16/2001","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3460800000","6416355","35,638,841,344","JPY","Analyze"
"JT:5912","OSJB Holdings Corporation","5912","11/25/1997","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3697600009","6470599","35,617,247,232","JPY","Analyze"
"JT:3176","Sanyo Trading Co., Ltd","3176","10/23/2012","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3342500000","","35,601,260,544","JPY","Analyze"
"JT:6820","Icom Incorporated","6820","01/31/2001","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3101400004","6458432","35,580,837,888","JPY","Analyze"
"JT:4687","TDC Soft Inc","4687","10/16/1997","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3539000004","","35,472,990,208","JPY","Analyze"
"JT:7840","France Bed Holdings Co. Ltd","7840","03/30/2004","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3826500005","6744056","35,402,301,440","JPY","Analyze"
"JT:6986","FUTABA CORP","6986","01/01/2001","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3824400000","6357733","35,376,443,392","JPY","Analyze"
"JT:8935","Fj Next Co Ltd","8935","03/09/2007","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3166930002","","35,365,711,872","JPY","Analyze"
"JT:6330","Toyo Engineering Corporation","6330","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3607800004","6899718","35,112,386,560","JPY","Analyze"
"JT:1898","Seikitokyu Kogyo Co., Ltd","1898","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3414600001","","35,003,101,184","JPY","Analyze"
"JT:4461","DKS Co. Ltd","4461","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3475000000","6250683","35,003,031,552","JPY","Analyze"
"JT:2053","Chubu Shiryo Co., Ltd","2053","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3525400002","6195665","34,969,104,384","JPY","Analyze"
"JT:6905","Cosel Co., Ltd","6905","12/09/1994","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3283700007","6199742","34,961,268,736","JPY","Analyze"
"JT:6632","JVC KENWOOD Corporation","6632","10/01/2008","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3386410009","B3CY5L6","34,919,219,200","JPY","Analyze"
"JT:5959","Okabe Co., Ltd","5959","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3192000002","6657745","34,702,524,416","JPY","Analyze"
"JT:8707","IwaiCosmo Holdings, Inc","8707","02/08/2006","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3149950002","","34,622,787,584","JPY","Analyze"
"JT:5809","Tatsuta Electric Wire & Cable Co., Ltd","5809","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3467400002","6875804","34,598,141,952","JPY","Analyze"
"JT:5008","TOA Oil Co., Ltd","5008","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3556800005","6894542","34,556,653,568","JPY","Analyze"
"JT:8399","Bank of The Ryukyus, Limited","8399","01/09/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3975000005","6076351","34,359,308,288","JPY","Analyze"
"JT:6590","Shibaura Mechatronics Corp","6590","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3355000005","","34,228,805,632","JPY","Analyze"
"JT:4344","SourceNext Corporation","4344","12/20/2006","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3431200009","6439578","34,200,504,320","JPY","Analyze"
"JT:6444","Sanden Holdings Corporation","6444","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3336400001","6775186","34,194,888,704","JPY","Analyze"
"JT:6817","Sumida Corporation","6817","08/09/1988","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3400800003","6808952","34,166,013,952","JPY","Analyze"
"JT:2266","Rokko Butter Co., Ltd","2266","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3984800007","6747497","34,155,276,288","JPY","Analyze"
"JT:6184","Kamakura Shinsho Ltd","6184","12/07/2015","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3218950008","BD09G76","33,943,525,376","JPY","Analyze"
"JT:3395","Saint Marc Holdings Co., Ltd","3395","01/04/2006","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3337070001","B0SQYV8","33,893,072,896","JPY","Analyze"
"JT:1301","Kyokuyo Co., Ltd","1301","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3257200000","6498706","33,670,975,488","JPY","Analyze"
"JT:9066","Nissin Corporation","9066","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3674400001","6643023","33,662,576,640","JPY","Analyze"
"JT:8141","Shinko Shoji Co., Ltd","8141","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3374200008","6804972","33,516,740,608","JPY","Analyze"
"JT:7607","Shinwa Co., Ltd","7607","05/31/2002","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3384710004","6167813","33,489,207,296","JPY","Analyze"
"JT:9619","Ichinen Holdings Co., Ltd","9619","04/25/2003","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3142100001","","33,482,919,936","JPY","Analyze"
"JT:6962","Daishinku Corp","6962","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3484400001","","33,414,934,528","JPY","Analyze"
"JT:9991","Gecoss Corporation","9991","08/26/1994","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3225500002","6491794","33,266,034,688","JPY","Analyze"
"JT:4027","Tayca Corporation","4027","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3539300008","6880864","33,234,958,336","JPY","Analyze"
"JT:6274","Shinkawa Ltd","6274","09/20/1988","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3371700000","","33,191,452,672","JPY","Analyze"
"JT:3946","Tomoku Co., Ltd","3946","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3554000004","6896311","33,060,913,152","JPY","Analyze"
"JT:8157","Tsuzuki Denki Co Ltd","8157","01/30/1986","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3533800003","","33,027,651,584","JPY","Analyze"
"JT:4080","Tanaka Chemical Corporation","4080","02/22/2000","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3468810001","6214203","32,792,156,160","JPY","Analyze"
"JT:7552","Happinet Corporation","7552","08/29/1997","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3770300006","6042675","32,769,802,240","JPY","Analyze"
"JT:6985","U-Shin Ltd","6985","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3944400005","6988627","32,589,490,176","JPY","Analyze"
"JT:3660","istyle Inc","3660","03/08/2012","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3102320003","B7JCJZ3","32,368,343,040","JPY","Analyze"
"JT:3978","Macromill, Inc","3978","03/22/2017","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3863030007","BYM41J3","32,350,967,808","JPY","Analyze"
"JT:3252","Nippon Commercial Development Co., Ltd","3252","12/26/2014","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3714200007","B28BWW4","32,182,831,104","JPY","Analyze"
"JT:5015","BP Castrol K.K","5015","03/07/1995","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3836500003","","32,140,779,520","JPY","Analyze"
"JT:3548","Baroque Japan Limited","3548","11/01/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3778450001","BDB46N6","32,052,727,808","JPY","Analyze"
"JT:6742","Kyosan Electric Manufacturing Co., Ltd","6742","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3248800009","6499163","32,048,590,848","JPY","Analyze"
"JT:2792","Honeys Holdings Co., Ltd","2792","04/27/2005","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3770080004","6713205","31,993,153,536","JPY","Analyze"
"JT:2461","F@N Communications, Inc","2461","03/10/2014","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3802840003","B0N9WT6","31,942,041,600","JPY","Analyze"
"JT:8151","TOYO Corporation","8151","07/16/1985","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3616600007","6900290","31,941,572,608","JPY","Analyze"
"JT:8387","The Shikoku Bank, Ltd","8387","01/13/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3350000000","6804143","31,877,091,328","JPY","Analyze"
"JT:4382","Heroz Inc","4382","04/24/2018","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3783070000","BYVRWY5","31,793,958,912","JPY","Analyze"
"JT:8345","The Bank of Iwate, Ltd","8345","01/06/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3152400002","6468022","31,723,423,744","JPY","Analyze"
"JT:9405","Asahi Broadcasting Group Holdings Corporation","9405","01/09/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3116800008","","31,675,392,000","JPY","Analyze"
"JT:4434","Serverworks Ltd","4434","03/14/2019","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3310250000","BJFM6W7","31,503,822,848","JPY","Analyze"
"JT:1871","Ps Mitsubishi Construction","1871","01/13/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3801400007","","31,486,457,856","JPY","Analyze"
"JT:6140","Asahi Diamond Industrial Co., Ltd","6140","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3114400009","6054788","31,473,035,264","JPY","Analyze"
"JT:8541","The Ehime Bank, Ltd","8541","12/02/1985","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3166400006","6307028","31,465,273,344","JPY","Analyze"
"JT:6706","Denki Kogyo Co.,Ltd","6706","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3550000008","6262600","31,413,508,096","JPY","Analyze"
"JT:6839","Funai Electric Co., Ltd","6839","03/09/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3825850005","6141550","31,321,976,832","JPY","Analyze"
"JT:6740","Japan Display Inc","6740","03/19/2014","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3389660006","BJYNHY0","31,308,142,592","JPY","Analyze"
"JT:7280","Mitsuba Corporation","7280","02/05/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3895200008","6596387","31,240,105,984","JPY","Analyze"
"JT:7820","Nihon Flush Co Ltd","7820","02/13/2008","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3756230003","","31,195,715,584","JPY","Analyze"
"JT:6541","Grace Technology Inc","6541","12/21/2016","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3274260003","BYVG2L9","31,181,113,344","JPY","Analyze"
"JT:7102","Nippon Sharyo, Ltd","7102","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3713600009","6642503","31,131,764,736","JPY","Analyze"
"JT:7294","Yorozu Corporation","7294","03/15/1994","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3961400003","6986977","31,003,076,608","JPY","Analyze"
"JT:6745","Hochiki Corporation","6745","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3837400005","6430065","30,976,210,944","JPY","Analyze"
"JT:8530","The Chukyo Bank, Limited","8530","11/15/1989","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3520000005","6196594","30,965,188,608","JPY","Analyze"
"JT:5208","Arisawa Mfg. Co., Ltd","5208","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3126000003","","30,952,605,696","JPY","Analyze"
"JT:9900","Sagami Holdings Corporation","9900","07/01/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3316200009","6767343","30,873,556,992","JPY","Analyze"
"JT:3608","TSI Holdings Co.,Ltd","3608","06/01/2011","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3538690003","B5MSTC1","30,767,407,104","JPY","Analyze"
"JT:8864","Airport Facilities Co., Ltd","8864","04/07/1993","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3266050008","6012742","30,745,421,824","JPY","Analyze"
"JT:4725","CAC Holdings Corporation","4725","07/15/1999","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3346300001","6164438","30,659,842,048","JPY","Analyze"
"JT:8075","Shinsho Corporation","8075","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3374000002","6804983","30,640,238,592","JPY","Analyze"
"JT:2698","Can Do Co., Ltd","2698","06/27/2001","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3244550004","6354314","30,624,737,280","JPY","Analyze"
"JT:2060","Feedone Co., Ltd","2060","10/01/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3802960009","BQQ1JQ7","30,610,276,352","JPY","Analyze"
"JT:4216","Asahi Yukizai Corporation","4216","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3117200000","6055361","30,605,056,000","JPY","Analyze"
"JT:1413","Hinokiya Group Co.,Ltd","1413","03/22/2017","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3792100004","B28KN06","30,348,447,744","JPY","Analyze"
"JT:6364","Hokuetsu Industries Co., Ltd","6364","07/23/1985","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3841400009","","30,284,554,240","JPY","Analyze"
"JT:1448","Space Value Holdings Co Ltd","1448","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3400060004","","30,238,976,000","JPY","Analyze"
"JT:4092","Nippon Chemical Industrial Co","4092","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3691600005","6640314","30,213,263,360","JPY","Analyze"
"JT:7231","Topy Industries, Limited","7231","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3630200008","6897121","30,168,967,168","JPY","Analyze"
"JT:9381","AIT Corporation","9381","03/16/2007","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3160050005","","30,024,947,712","JPY","Analyze"
"JT:8392","The Oita Bank, Ltd","8392","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3175200009","6657541","29,979,623,424","JPY","Analyze"
"JT:6535","i-mobile Co.,Ltd","6535","10/27/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3105210003","BDB46M5","29,961,156,608","JPY","Analyze"
"JT:4554","Fuji Pharma Co., Ltd","4554","07/11/2011","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3816200004","6355254","29,877,481,472","JPY","Analyze"
"JT:7315","IJT Technology Holdings Co","7315","10/01/2013","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3102310004","","29,743,413,248","JPY","Analyze"
"JT:5726","OSAKA Titanium technologies Co.,Ltd","5726","03/08/2002","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3407200009","6447719","29,696,550,912","JPY","Analyze"
"JT:6809","TOA Corporation","6809","08/08/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3538600002","6894434","29,690,212,352","JPY","Analyze"
"JT:6788","Nihon Trim Co., Ltd","6788","11/28/2000","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3739700007","6305497","29,623,701,504","JPY","Analyze"
"JT:8344","The Yamagata Bank, Ltd","8344","01/06/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3934800008","6985242","29,609,879,552","JPY","Analyze"
"JT:8890","Raysum Co., Ltd","8890","04/06/2001","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3979100009","6335892","29,580,423,168","JPY","Analyze"
"JT:7245","Daido Metal Co., Ltd","7245","03/22/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3491800003","6249896","29,471,045,632","JPY","Analyze"
"JT:1929","Nittoc Construction Co Ltd","1929","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3684800000","","29,465,061,376","JPY","Analyze"
"JT:6482","Yushin Precision Equipment Co., Ltd","6482","12/14/1999","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3944500002","6983893","29,270,530,048","JPY","Analyze"
"JT:3178","Chimney Co., Ltd","3178","12/14/2012","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3512720008","B92LTP1","29,267,480,576","JPY","Analyze"
"JT:6419","Mars Group Holdings Corporation","6419","11/25/1993","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3860220007","6592556","29,225,000,960","JPY","Analyze"
"JT:3654","HITO-Communications, Inc","3654","07/26/2012","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3791980000","","29,140,060,160","JPY","Analyze"
"JT:6462","Riken Corporation","6462","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3970600007","6740203","29,132,951,552","JPY","Analyze"
"JT:1815","Tekken Corporation","1815","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3545600003","6881168","29,055,207,424","JPY","Analyze"
"JT:6961","Enplas Corporation","6961","09/05/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3169800004","6250296","29,052,272,640","JPY","Analyze"
"JT:6832","AOI Electronics Co., Ltd","6832","08/10/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3105280006","6270960","29,037,821,952","JPY","Analyze"
"JT:7893","PRONEXUS Inc","7893","07/18/1994","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3119000002","6007027","28,800,000,000","JPY","Analyze"
"JT:7774","Japan Tissue Engineering Co., Ltd","7774","12/25/2007","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3389610001","B29KFN2","28,792,489,984","JPY","Analyze"
"JT:3662","Ateam Inc","3662","04/05/2012","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3160890004","B7LQNH3","28,690,927,616","JPY","Analyze"
"JT:3183","Win-Partners Co Ltd","3183","04/02/2013","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3154390003","","28,650,782,720","JPY","Analyze"
"JT:8706","Kyokuto Securities Co., Ltd","8706","04/20/2005","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3256970009","B06MW58","28,647,995,392","JPY","Analyze"
"JT:8081","Kanaden Corporation","8081","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3215000005","6483304","28,624,408,576","JPY","Analyze"
"JT:2489","Adways Inc","2489","06/20/2006","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3121970002","","28,615,962,624","JPY","Analyze"
"JT:4658","Nippon Air conditioning Services Co., Ltd","4658","09/07/2006","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3699500009","","28,587,114,496","JPY","Analyze"
"JT:4228","Sekisui Plastics Co., Ltd","4228","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3419800002","6793865","28,482,140,160","JPY","Analyze"
"JT:2975","Star Mica Holdings Ltd","2975","10/03/2006","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3399340003","BJXRGM4","28,355,932,160","JPY","Analyze"
"JT:9722","Fujita Kanko Inc","9722","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3816800001","6356923","28,334,118,912","JPY","Analyze"
"JT:9534","Hokkaido Gas Co., Ltd","9534","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3847000001","6431347","28,298,305,536","JPY","Analyze"
"JT:6232","Autonomous Control Systems Laboratory Ltd","6232","12/21/2018","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3394900009","","28,257,515,520","JPY","Analyze"
"JT:6915","Chiyoda Integre Co.,Ltd","6915","04/15/1991","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3528450004","6191823","28,186,109,952","JPY","Analyze"
